Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2017,sep,9/1/2017,Goa,MOTOR CAR,4-Wheelers,4W_Personal,2
2017,sep,9/1/2017,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2017,sep,9/1/2017,Gujarat,FORK LIFT,Others,Others,19
2017,sep,9/1/2017,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,3
2017,sep,9/1/2017,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,235
2017,sep,9/1/2017,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2017,sep,9/1/2017,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,14
2017,sep,9/1/2017,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,1
2017,sep,9/1/2017,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2017,sep,9/1/2017,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,70
2017,sep,9/1/2017,Jharkhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2017,sep,9/1/2017,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2017,sep,9/1/2017,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2017,sep,9/1/2017,Karnataka,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,1
2017,sep,9/1/2017,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,8
2017,sep,9/1/2017,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,21
2017,sep,9/1/2017,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2017,sep,9/1/2017,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,6
2017,sep,9/1/2017,Kerala,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2017,sep,9/1/2017,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,3
2017,sep,9/1/2017,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,15
2017,sep,9/1/2017,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2017,sep,9/1/2017,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,26
2017,sep,9/1/2017,Maharashtra,MOPED,2-Wheelers,2W_Personal,1
2017,sep,9/1/2017,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,13
2017,sep,9/1/2017,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,20
2017,sep,9/1/2017,Madhya Pradesh,AGRICULTURAL TRACTOR,Others,Others,1
2017,sep,9/1/2017,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,82
2017,sep,9/1/2017,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,13
2017,sep,9/1/2017,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4
2017,sep,9/1/2017,Madhya Pradesh,MOPED,2-Wheelers,2W_Personal,1
2017,sep,9/1/2017,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,5
2017,sep,9/1/2017,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2017,sep,9/1/2017,Odisha,TRACTOR (COMMERCIAL),Others,Others,2
2017,sep,9/1/2017,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2017,sep,9/1/2017,Punjab,MOPED,2-Wheelers,2W_Personal,1
2017,sep,9/1/2017,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,274
2017,sep,9/1/2017,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2017,sep,9/1/2017,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2017,sep,9/1/2017,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2017,sep,9/1/2017,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,4
2017,sep,9/1/2017,Tamil Nadu,TRAILER (AGRICULTURAL),Others,Others,6
2017,sep,9/1/2017,Tripura,MOTOR CAR,4-Wheelers,4W_Personal,2
2017,sep,9/1/2017,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,318
2017,sep,9/1/2017,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2017,sep,9/1/2017,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3359
2017,sep,9/1/2017,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,17
2017,sep,9/1/2017,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,35
2017,sep,9/1/2017,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,668
2017,sep,9/1/2017,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,5
2017,sep,9/1/2017,West Bengal,TRAILER (COMMERCIAL),Others,Others,1
2018,sep,9/1/2018,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,891
2018,sep,9/1/2018,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2018,sep,9/1/2018,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6
2018,sep,9/1/2018,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2018,sep,9/1/2018,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,178
2018,sep,9/1/2018,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2018,sep,9/1/2018,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,915
2018,sep,9/1/2018,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,79
2018,sep,9/1/2018,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2018,sep,9/1/2018,Chhattisgarh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,21
2018,sep,9/1/2018,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,9
2018,sep,9/1/2018,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,6
2018,sep,9/1/2018,Chhattisgarh,GOODS CARRIER,Others,Others,26
2018,sep,9/1/2018,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,38
2018,sep,9/1/2018,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,6
2018,sep,9/1/2018,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2018,sep,9/1/2018,Chhattisgarh,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,2
2018,sep,9/1/2018,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,16
2018,sep,9/1/2018,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2018,sep,9/1/2018,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6
2018,sep,9/1/2018,Chandigarh,MOPED,2-Wheelers,2W_Personal,2
2018,sep,9/1/2018,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2096
2018,sep,9/1/2018,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,76
2018,sep,9/1/2018,Delhi,MAXI CAB,Others,Others,1
2018,sep,9/1/2018,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,20
2018,sep,9/1/2018,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,2
2018,sep,9/1/2018,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,21
2018,sep,9/1/2018,Goa,GOODS CARRIER,Others,Others,2
2018,sep,9/1/2018,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2018,sep,9/1/2018,Goa,MOTOR CAR,4-Wheelers,4W_Personal,1
2018,sep,9/1/2018,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2018,sep,9/1/2018,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2018,sep,9/1/2018,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,20
2018,sep,9/1/2018,Gujarat,MOPED,2-Wheelers,2W_Personal,10
2018,sep,9/1/2018,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,1
2018,sep,9/1/2018,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,7
2018,sep,9/1/2018,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2018,sep,9/1/2018,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,264
2018,sep,9/1/2018,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2018,sep,9/1/2018,Haryana,GOODS CARRIER,Others,Others,1
2018,sep,9/1/2018,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,150
2018,sep,9/1/2018,Haryana,MOPED,2-Wheelers,2W_Personal,23
2018,sep,9/1/2018,Haryana,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,11
2018,sep,9/1/2018,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2018,sep,9/1/2018,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,142
2018,sep,9/1/2018,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2018,sep,9/1/2018,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,55
2018,sep,9/1/2018,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2018,sep,9/1/2018,Karnataka,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2018,sep,9/1/2018,Karnataka,LUXURY CAB,4-Wheelers,4W_Shared,3
2018,sep,9/1/2018,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,198
2018,sep,9/1/2018,Karnataka,MOPED,2-Wheelers,2W_Personal,2
2018,sep,9/1/2018,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,41
2018,sep,9/1/2018,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,39
2018,sep,9/1/2018,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,39
2018,sep,9/1/2018,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2018,sep,9/1/2018,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,24
2018,sep,9/1/2018,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,16
2018,sep,9/1/2018,Kerala,MOTOR CAB,4-Wheelers,4W_Shared,4
2018,sep,9/1/2018,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,16
2018,sep,9/1/2018,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,69
2018,sep,9/1/2018,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2018,sep,9/1/2018,Maharashtra,GOODS CARRIER,Others,Others,2
2018,sep,9/1/2018,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,356
2018,sep,9/1/2018,Maharashtra,MOPED,2-Wheelers,2W_Personal,22
2018,sep,9/1/2018,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,1
2018,sep,9/1/2018,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,2
2018,sep,9/1/2018,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2018,sep,9/1/2018,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2018,sep,9/1/2018,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2018,sep,9/1/2018,Manipur,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,7
2018,sep,9/1/2018,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,160
2018,sep,9/1/2018,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,6
2018,sep,9/1/2018,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,62
2018,sep,9/1/2018,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,12
2018,sep,9/1/2018,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2018,sep,9/1/2018,Odisha,FORK LIFT,Others,Others,1
2018,sep,9/1/2018,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,99
2018,sep,9/1/2018,Odisha,MOPED,2-Wheelers,2W_Personal,3
2018,sep,9/1/2018,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4
2018,sep,9/1/2018,Odisha,TRAILER (COMMERCIAL),Others,Others,1
2018,sep,9/1/2018,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2018,sep,9/1/2018,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,22
2018,sep,9/1/2018,Punjab,MOPED,2-Wheelers,2W_Personal,1
2018,sep,9/1/2018,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2018,sep,9/1/2018,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,10
2018,sep,9/1/2018,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,167
2018,sep,9/1/2018,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,14
2018,sep,9/1/2018,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,178
2018,sep,9/1/2018,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,15
2018,sep,9/1/2018,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,180
2018,sep,9/1/2018,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,4
2018,sep,9/1/2018,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,5
2018,sep,9/1/2018,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,5
2018,sep,9/1/2018,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,8
2018,sep,9/1/2018,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,468
2018,sep,9/1/2018,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2018,sep,9/1/2018,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,23
2018,sep,9/1/2018,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2018,sep,9/1/2018,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,5296
2018,sep,9/1/2018,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,52
2018,sep,9/1/2018,Uttar Pradesh,GOODS CARRIER,Others,Others,1
2018,sep,9/1/2018,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,347
2018,sep,9/1/2018,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,3
2018,sep,9/1/2018,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,39
2018,sep,9/1/2018,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2018,sep,9/1/2018,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,6
2018,sep,9/1/2018,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,378
2018,sep,9/1/2018,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,1
2018,sep,9/1/2018,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2018,sep,9/1/2018,Jammu and Kashmir,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2018,sep,9/1/2018,Jammu and Kashmir,MOPED,2-Wheelers,2W_Personal,14
2019,sep,9/1/2019,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1157
2019,sep,9/1/2019,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,12
2019,sep,9/1/2019,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2019,sep,9/1/2019,Assam,MOTOR CAB,4-Wheelers,4W_Shared,1
2019,sep,9/1/2019,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2019,sep,9/1/2019,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2019,sep,9/1/2019,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,56
2019,sep,9/1/2019,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,2
2019,sep,9/1/2019,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4
2019,sep,9/1/2019,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1491
2019,sep,9/1/2019,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,8
2019,sep,9/1/2019,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,33
2019,sep,9/1/2019,Bihar,MOPED,2-Wheelers,2W_Personal,7
2019,sep,9/1/2019,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,7
2019,sep,9/1/2019,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,5
2019,sep,9/1/2019,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,132
2019,sep,9/1/2019,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,6
2019,sep,9/1/2019,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,48
2019,sep,9/1/2019,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,12
2019,sep,9/1/2019,Chhattisgarh,MOTOR CAR,4-Wheelers,4W_Personal,2
2019,sep,9/1/2019,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,18
2019,sep,9/1/2019,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,6
2019,sep,9/1/2019,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2019,sep,9/1/2019,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2001
2019,sep,9/1/2019,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,165
2019,sep,9/1/2019,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,9
2019,sep,9/1/2019,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,49
2019,sep,9/1/2019,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,6
2019,sep,9/1/2019,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2019,sep,9/1/2019,Gujarat,BUS,Bus,Bus,1
2019,sep,9/1/2019,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4
2019,sep,9/1/2019,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2019,sep,9/1/2019,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7
2019,sep,9/1/2019,Gujarat,MOPED,2-Wheelers,2W_Personal,7
2019,sep,9/1/2019,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,sep,9/1/2019,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,15
2019,sep,9/1/2019,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,8
2019,sep,9/1/2019,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,386
2019,sep,9/1/2019,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,12
2019,sep,9/1/2019,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,25
2019,sep,9/1/2019,Haryana,MOPED,2-Wheelers,2W_Personal,1
2019,sep,9/1/2019,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,2
2019,sep,9/1/2019,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,42
2019,sep,9/1/2019,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,16
2019,sep,9/1/2019,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,206
2019,sep,9/1/2019,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2019,sep,9/1/2019,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,20
2019,sep,9/1/2019,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,3
2019,sep,9/1/2019,Jharkhand,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,4
2019,sep,9/1/2019,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,43
2019,sep,9/1/2019,Karnataka,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2019,sep,9/1/2019,Karnataka,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,6
2019,sep,9/1/2019,Karnataka,LUXURY CAB,4-Wheelers,4W_Shared,18
2019,sep,9/1/2019,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,238
2019,sep,9/1/2019,Karnataka,MOPED,2-Wheelers,2W_Personal,5
2019,sep,9/1/2019,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,44
2019,sep,9/1/2019,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,14
2019,sep,9/1/2019,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,11
2019,sep,9/1/2019,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,7
2019,sep,9/1/2019,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,7
2019,sep,9/1/2019,Kerala,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4
2019,sep,9/1/2019,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,16
2019,sep,9/1/2019,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,7
2019,sep,9/1/2019,Kerala,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2019,sep,9/1/2019,Kerala,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,6
2019,sep,9/1/2019,Maharashtra,BUS,Bus,Bus,18
2019,sep,9/1/2019,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,61
2019,sep,9/1/2019,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,13
2019,sep,9/1/2019,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,315
2019,sep,9/1/2019,Maharashtra,MOPED,2-Wheelers,2W_Personal,16
2019,sep,9/1/2019,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,2
2019,sep,9/1/2019,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,13
2019,sep,9/1/2019,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,2
2019,sep,9/1/2019,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2019,sep,9/1/2019,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2019,sep,9/1/2019,Manipur,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,15
2019,sep,9/1/2019,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,198
2019,sep,9/1/2019,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,20
2019,sep,9/1/2019,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,34
2019,sep,9/1/2019,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,11
2019,sep,9/1/2019,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2019,sep,9/1/2019,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,56
2019,sep,9/1/2019,Odisha,MOPED,2-Wheelers,2W_Personal,6
2019,sep,9/1/2019,Odisha,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2019,sep,9/1/2019,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,17
2019,sep,9/1/2019,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7
2019,sep,9/1/2019,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,1
2019,sep,9/1/2019,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2019,sep,9/1/2019,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2019,sep,9/1/2019,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,332
2019,sep,9/1/2019,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,21
2019,sep,9/1/2019,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,58
2019,sep,9/1/2019,Rajasthan,MOPED,2-Wheelers,2W_Personal,2
2019,sep,9/1/2019,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2019,sep,9/1/2019,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,283
2019,sep,9/1/2019,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,9
2019,sep,9/1/2019,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,4
2019,sep,9/1/2019,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,51
2019,sep,9/1/2019,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,133
2019,sep,9/1/2019,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2019,sep,9/1/2019,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,9
2019,sep,9/1/2019,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,448
2019,sep,9/1/2019,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,8
2019,sep,9/1/2019,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,23
2019,sep,9/1/2019,Uttarakhand,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,6
2019,sep,9/1/2019,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,8
2019,sep,9/1/2019,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4602
